ENSEMBL_ID	cntl_pal_r1 raw counts	cntl_pal_r2 raw counts	cntl_r1 raw counts	cntl_r2 raw counts	tr_pal_r1 raw counts	tr_pal_r2 raw counts	tr_r1 raw counts	tr_r2 raw counts	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000052909	0	0	0	0	1	1	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000052911	9279	9164	6900	8713	8620	8808	8534	8390	8094.22186391764	-0.0899327197471639	0.0519807040216185	-1.73011738566991	0.083609304616931	0.621603632427257
ENSMUSG00000052912	9	5	9	5	11	12	7	2	NA	NA	NA	NA	NA	NA
ENSMUSG00000052914	1222	1037	786	1107	992	1114	1007	938	951.279362956843	-0.0183171284423087	0.102150287746715	-0.1793154855102	0.857689988239811	0.983872360194529
ENSMUSG00000052915	5427	4855	4080	4979	4510	4645	4950	4592	4629.26775514385	-0.0441490260854977	0.0551701599443945	-0.800233788156408	0.423575356926058	0.91734664728534
ENSMUSG00000052917	4156	3648	2938	3721	3757	3873	3917	3560	3512.17473775341	-0.138477600538076	0.0583428466200224	-2.3735146390775	0.0176196945808411	0.317789747610807
ENSMUSG00000052920	75	55	47	69	58	38	71	66	62.6069806444009	-0.221273104066338	0.363447050104453	-0.608817994265588	0.542645085033064	NA
ENSMUSG00000052921	0	0	2	3	1	2	2	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000052922	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000052926	2207	2031	1610	2155	1906	2115	1967	1846	1881.38536364313	0.005636093445062	0.075521913412526	0.0746285838161405	0.940510230936521	0.993680646233879
ENSMUSG00000052928	2189	2246	1980	2204	2112	2331	2463	2132	2188.26355071205	-0.0955666603642431	0.0795320285964341	-1.2016122567321	0.2295137904891	0.834555691889402
ENSMUSG00000052934	1724	1863	1773	2212	1637	1607	2058	1953	1989.69376333154	0.0190969406285898	0.0733053468055462	0.260512247206843	0.794468669467982	0.979374713480301
ENSMUSG00000052942	683	604	541	606	445	516	600	477	554.320647615269	0.131762906836906	0.134663170659179	0.978462828343665	0.327845467271775	0.882684099393823
ENSMUSG00000052949	271	266	156	196	193	211	203	154	175.89754823654	0.0137201341786147	0.222326334663056	0.0617116915070275	0.950792429240824	NA
ENSMUSG00000052951	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000052955	1	2	1	1	1	1	1	6	NA	NA	NA	NA	NA	NA
ENSMUSG00000052957	6553	6359	4784	5675	4669	5379	5672	4896	5234.07245867615	0.020331634583688	0.0571315727136196	0.355873882303281	0.721935015943263	0.9708624840458
ENSMUSG00000052962	1749	1773	1229	1782	1602	1593	1585	1394	1482.51586616823	0.0354924099857407	0.0889512654257565	0.39900961291399	0.689886121150936	0.96696757881949
ENSMUSG00000052974	1336	1166	1029	1264	1349	1478	1506	1163	1231.04958146179	-0.183399563919549	0.098559848630322	-1.86079388785837	0.0627732889810952	0.55599650512575
ENSMUSG00000052981	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000052997	4656	3978	3361	4259	3809	3957	4031	3625	3796.95969949301	0.022157942310645	0.0568455937612867	0.38979172956999	0.696690559869237	0.967427870205565
ENSMUSG00000053004	0	0	1	0	0	3	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053007	4	2	0	5	5	3	1	6	NA	NA	NA	NA	NA	NA
ENSMUSG00000053012	7293	6741	5379	7246	6120	6694	6581	5740	6187.54406785353	0.0604595548196806	0.0530480320844091	1.13971343410965	0.254405708441841	0.857406167114785
ENSMUSG00000053024	0	1	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053025	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053030	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053038	53	47	30	37	45	29	38	43	36.8929460672156	-0.249416112348123	0.473796736094064	-0.526420072886711	0.598596372031469	NA
ENSMUSG00000053040	299	276	213	261	221	268	252	259	245.397744951574	-0.080992645721798	0.188200192707639	-0.430353681133668	0.666938383482001	NA
ENSMUSG00000053044	0	0	0	0	2	0	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053046	1	0	0	5	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053049	26	31	28	35	29	32	32	27	30.324874623305	0.126098623355678	0.517626587120131	0.243609247463969	0.807533465599783	NA
ENSMUSG00000053054	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053062	280	162	150	203	175	204	289	210	210.421573930556	-0.468608776256558	0.209353875480969	-2.23835730377561	0.0251977639833565	NA
ENSMUSG00000053063	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053070	1179	1015	782	1099	977	1174	1166	888	972.689255570899	-0.100376757588682	0.111158404346057	-0.903006463426648	0.36652246459109	0.900942313373186
ENSMUSG00000053080	3062	3171	2420	3278	2761	2884	3108	2989	2927.59440505406	-0.075510167491086	0.066852684465841	-1.12950090328338	0.258686588720488	0.861533295651099
ENSMUSG00000053081	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053091	855	735	538	789	710	661	630	695	657.951945160776	0.0148614670254313	0.132755903629154	0.111945808955856	0.910866374558001	0.988992124416192
ENSMUSG00000053093	1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053094	5167	4684	3621	4320	4252	4276	4455	3979	4075.87224059272	-0.0532876809406031	0.0587325337690432	-0.907294092745068	0.36425129719718	0.900116668194594
ENSMUSG00000053101	0	1	3	0	0	2	2	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053110	6428	5931	4672	5729	5140	5386	5842	5290	5356.10167802291	-0.0668029332535401	0.0522040974737726	-1.27964923226768	0.200668526813193	0.810737358230521
ENSMUSG00000053111	11	10	2	11	15	7	8	6	NA	NA	NA	NA	NA	NA
ENSMUSG00000053113	486	395	333	392	433	461	490	450	414.247123586163	-0.341658445715259	0.145585264474427	-2.34679276744573	0.0189357833144522	0.326650853727529
ENSMUSG00000053117	0	0	0	1	0	0	1	2	NA	NA	NA	NA	NA	NA
ENSMUSG00000053119	11874	10682	8395	11107	9365	10085	10703	9302	9801.9359341497	-0.00999827109225774	0.0471066587233279	-0.212247511566904	0.831913942137526	0.981814775491198
ENSMUSG00000053121	1	1	1	0	4	1	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053128	1996	1829	1466	1879	1694	1677	1627	1564	1625.71413937948	0.0942544586180177	0.0797568925593764	1.18177195215885	0.237296199682038	0.842233150850549
ENSMUSG00000053129	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053134	1503	1340	1143	1395	1159	1132	1307	1155	1244.1835167421	0.0758389599189029	0.088302227545582	0.858856701885062	0.390419579943988	0.906956815876672
ENSMUSG00000053137	309	278	223	263	303	252	258	221	240.267355783205	0.0558579193785459	0.188410337227052	0.296469504808708	0.766871552354565	NA
ENSMUSG00000053141	1	0	1	0	0	0	5	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053146	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053153	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053158	12	13	15	20	21	18	16	14	16.1373888535971	0.248689646378966	0.707483339797571	0.351513077961839	0.725203462907161	NA
ENSMUSG00000053161	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053164	18	9	8	8	17	23	28	11	13.4890115833893	-1.22032409464946	0.827696340890811	-1.47436207502872	0.140384129879548	NA
ENSMUSG00000053166	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053168	5	0	1	0	4	0	1	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053173	0	1	0	1	0	3	1	3	NA	NA	NA	NA	NA	NA
ENSMUSG00000053175	56	69	36	72	64	41	45	55	51.1965811661076	0.101880012844689	0.423410007554356	0.240617866906723	0.809851301189482	NA
ENSMUSG00000053178	186	170	141	215	162	190	176	162	171.616522894629	0.0910265609467795	0.225112096256441	0.404361038169557	0.68594724664304	NA
ENSMUSG00000053181	26	20	18	13	6	18	5	6	10.7734208336073	1.55684293192936	0.916685365674676	1.69833946327215	0.0894437105425113	NA
ENSMUSG00000053182	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053184	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053185	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053192	1220	1069	820	986	1140	1116	791	741	832.201388252653	0.268781049452237	0.105802272508043	2.54040903924634	0.0110722890554623	0.23596885083446
ENSMUSG00000053194	19	28	16	18	14	21	11	27	18.1674086117763	-0.150057000945518	0.715901528359065	-0.209605644074357	0.833975474165906	NA
ENSMUSG00000053198	320	232	232	228	237	225	270	279	252.820428846088	-0.213165940461962	0.197515927843588	-1.07923418019618	0.280483346128904	NA
ENSMUSG00000053199	3637	3027	2718	3029	2762	2805	2978	2754	2865.45925569493	0.0415184710163774	0.0730887138071616	0.568055844106389	0.56999704922301	0.947474911016795
ENSMUSG00000053205	778	685	544	743	678	677	676	693	659.624118705558	-0.0689387520201455	0.121992387108983	-0.5651070009685	0.572000986901044	0.947729743980677
ENSMUSG00000053208	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053211	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053214	245	263	215	240	211	246	237	243	233.60175400768	-0.0434886830996298	0.195266662617002	-0.222714325716361	0.823757851069824	NA
ENSMUSG00000053216	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053217	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053219	9	9	5	10	8	15	7	11	NA	NA	NA	NA	NA	NA
ENSMUSG00000053226	386	378	315	375	294	307	415	374	368.038462658722	-0.160543525787923	0.153230479253965	-1.0477257956091	0.294764959189931	0.867680686621337
ENSMUSG00000053228	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053251	3	0	3	9	5	6	3	3	NA	NA	NA	NA	NA	NA
ENSMUSG00000053253	1912	1729	1268	1749	1490	1608	1751	1492	1550.54533039458	-0.0795829316747331	0.0842953742173031	-0.944096071862473	0.345120556487672	0.890000685339665
ENSMUSG00000053263	16	18	19	26	29	34	34	27	26.2098923341066	-0.411293045327487	0.55908991264736	-0.735647408446278	0.461945303125746	NA
ENSMUSG00000053268	1	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053279	203	203	156	185	130	169	130	117	146.733442736764	0.498606971667	0.239134573633512	2.08504761185702	0.0370649789219979	NA
ENSMUSG00000053286	1801	1710	1443	1748	1456	1543	1765	1488	1602.48280319639	0.0061817805716337	0.0821105978470095	0.0752860256011258	0.939987139881198	0.993680646233879
ENSMUSG00000053287	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053289	1955	1683	1289	1838	1505	1639	1560	1475	1527.28694563613	0.0622429309082577	0.0867713701253299	0.717321056684433	0.473176017503517	0.9351502992813
ENSMUSG00000053291	41	46	39	57	37	35	54	33	45.1055612609125	0.171667205338947	0.438541617946344	0.391450202931367	0.695464490156301	NA
ENSMUSG00000053293	3117	2922	2357	3092	2669	2600	2791	2624	2699.10212848652	0.0342289118709706	0.0654652474453127	0.522856220769107	0.601074312320858	0.954336765548795
ENSMUSG00000053297	191	167	146	193	203	197	194	180	176.993550735528	-0.116394175822053	0.217013006917538	-0.536346541966868	0.591719070022998	NA
ENSMUSG00000053303	2	0	1	0	1	0	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053310	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053317	1414	1389	756	1249	1295	1208	1219	1112	1069.31198230997	-0.20787976503022	0.115627207018818	-1.79784473213461	0.0722016164221899	0.582627162981559
ENSMUSG00000053318	0	1	0	0	0	1	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053329	3520	3369	2371	3154	2795	2867	3061	2699	2799.72709052493	-0.0339976605754636	0.0648761060885625	-0.524039783291761	0.60025086962943	0.954336765548795
ENSMUSG00000053332	4647	4016	3323	4260	4113	3945	3834	3814	3789.07616762738	0.0126966840390054	0.0629602834798148	0.201661799109847	0.840181128873233	0.981814775491198
ENSMUSG00000053333	1025	951	692	848	890	913	947	792	814.553690619444	-0.142130088863543	0.107940919153411	-1.31673965701126	0.187925905801007	0.797838816262921
ENSMUSG00000053334	1220	1131	766	965	900	875	931	911	888.937384551946	-0.0627181640913654	0.103354157885142	-0.606827682356663	0.543965274954996	0.945199092549109
ENSMUSG00000053338	0	0	0	1	0	0	0	2	NA	NA	NA	NA	NA	NA
ENSMUSG00000053347	1764	1557	1250	1688	1465	1646	1637	1384	1477.04491077477	-0.0138769324108619	0.0849680066422252	-0.163319500589127	0.870266880789028	0.984423744809143
ENSMUSG00000053353	8	8	4	15	1	2	9	5	NA	NA	NA	NA	NA	NA
ENSMUSG00000053358	81	73	55	60	60	53	65	59	59.6523812480467	-0.0704271141337532	0.372202121030421	-0.189217390644577	0.849922438101914	NA
ENSMUSG00000053360	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053367	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053368	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053375	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053388	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053389	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053390	544	466	367	516	449	488	478	423	441.930362487696	-0.00659248285959074	0.142131216492287	-0.0463830748957848	0.963004926269836	0.995296577576918
ENSMUSG00000053391	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053395	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053398	15817	15172	10741	14412	13327	12957	13970	12919	12914.3482950803	-0.0727224479396534	0.0450103412208961	-1.61568310674996	0.106162845255017	0.68084648657038
ENSMUSG00000053399	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053411	95	74	75	91	90	108	86	73	80.853714669907	0.0954107771132559	0.319054735076175	0.299042034560234	0.764907973212712	NA
ENSMUSG00000053414	3	3	4	7	2	5	7	4	NA	NA	NA	NA	NA	NA
ENSMUSG00000053420	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053436	5710	5309	4300	5302	4569	4684	5136	4605	4811.39112314998	0.0103312965301731	0.0535898156919232	0.192784699793811	0.847127586506621	0.983332179374627
ENSMUSG00000053441	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053442	5	11	3	10	15	14	4	4	NA	NA	NA	NA	NA	NA
ENSMUSG00000053453	1860	1723	1195	1683	1570	1663	1562	1466	1463.87752434281	-0.0529221324008051	0.0866225570801787	-0.610950936853779	0.541232061835551	0.945199092549109
ENSMUSG00000053460	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053461	11	11	7	4	9	5	10	13	8.6038009325204	-1.0009153234018	1.00478453601879	-0.996149211618721	0.319177652043322	NA
ENSMUSG00000053465	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053469	37	54	23	59	51	37	36	45	39.8756269596083	-0.0073969917875875	0.492977439719743	-0.0150047267716606	0.988028409389139	NA
ENSMUSG00000053470	7344	7151	5803	7386	6611	7098	7107	6493	6658.15726407974	-0.0161096900425097	0.0480690209194355	-0.335136637575993	0.737522016539327	0.974280191084858
ENSMUSG00000053472	18	16	13	12	14	14	6	15	11.6877539716126	0.276312862484602	0.872453408722803	0.316707871987228	0.751465275080709	NA
ENSMUSG00000053475	338	271	224	359	251	238	248	246	266.194581681715	0.249293475727711	0.189726345447576	1.31396340945488	0.1888585180783	NA
ENSMUSG00000053477	7688	7014	5890	7034	6427	6492	6906	6340	6517.33504036729	-0.00263845133050891	0.0520664958776212	-0.0506746476027581	0.959584778968555	0.995296577576918
ENSMUSG00000053483	1847	1850	1382	1797	1546	1593	1698	1590	1606.76019576932	-0.0226115108423787	0.079153069285127	-0.285668149657304	0.775132301426847	0.978959222817075
ENSMUSG00000053490	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053499	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053508	0	0	0	1	0	1	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053510	14198	12651	10402	12622	11965	12178	12683	11171	11662.1255098406	-0.0179771200375253	0.0455673987476659	-0.394517144528601	0.693199271990606	0.96696757881949
ENSMUSG00000053519	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053522	0	0	1	0	1	1	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053528	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053536	4311	4137	3232	4293	3527	3890	4359	3670	3856.35794438242	-0.0660027792364269	0.0616192624493842	-1.07113874156873	0.284107050759708	0.863229083266229
ENSMUSG00000053541	21	11	3	15	12	4	9	16	10.4703168524296	-0.537256687358031	0.95213972575163	-0.564262442609371	0.572575537431185	NA
ENSMUSG00000053545	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053550	0	0	0	1	0	0	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053552	0	5	2	10	5	3	4	8	NA	NA	NA	NA	NA	NA
ENSMUSG00000053553	349	354	282	319	319	364	287	287	293.53378175754	0.0999286754341187	0.174436036464484	0.572867152106294	0.566734646952172	NA
ENSMUSG00000053559	1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053560	505	502	329	497	389	463	463	433	425.904930644888	-0.10116292348881	0.149211986317165	-0.677981213076126	0.49778360507089	0.937915821189216
ENSMUSG00000053565	4835	4499	3256	4097	4139	3978	4371	3815	3859.63087495301	-0.124459339512887	0.0576570466636064	-2.15861454435971	0.030880083440213	0.403734791058081
ENSMUSG00000053574	117	74	77	122	94	131	100	63	89.0659808930026	0.311172304774209	0.323098314429221	0.963088604544161	0.335503059946213	NA
ENSMUSG00000053580	2015	1715	1462	1676	1717	1748	1597	1461	1545.37675687116	0.0727829739825372	0.0848004411217105	0.858285322809523	0.390734931927084	0.906956815876672
ENSMUSG00000053581	3935	3371	2572	3263	3711	3722	3029	2897	2925.24140161929	0.00472663787795067	0.0641022882669477	0.0737358681840974	0.941220557776426	0.994033489073881
ENSMUSG00000053588	9	6	6	1	5	2	6	2	NA	NA	NA	NA	NA	NA
ENSMUSG00000053593	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053600	177	149	96	144	114	134	144	132	127.598119948637	-0.183948080082542	0.257957356962079	-0.713094917116795	0.475787024570076	NA
ENSMUSG00000053603	0	1	0	0	0	2	2	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053604	1801	1705	1382	1656	1486	1399	1608	1344	1490.36588887422	0.0764014678442866	0.085486959265307	0.893720732388858	0.371471329812258	0.902976160361557
ENSMUSG00000053613	0	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053615	2	2	0	1	1	3	2	5	NA	NA	NA	NA	NA	NA
ENSMUSG00000053617	48250	47286	40589	47824	35396	36544	46156	39452	43333.1394664163	0.0835012336179248	0.0463584055310065	1.80121021552554	0.0716697528445253	0.582627162981559
ENSMUSG00000053624	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053626	103	75	69	98	92	70	137	93	97.8494530379915	-0.432219716351148	0.302318226118119	-1.42968461379591	0.152807558198047	NA
ENSMUSG00000053640	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053641	8062	6949	5929	7006	6869	6990	6494	6116	6367.57005280052	0.0696426709956686	0.0545802632800098	1.27596802965909	0.201966820755589	0.810737358230521
ENSMUSG00000053644	3027	2870	2278	2848	2659	2611	2911	2410	2594.62496946147	-0.0214633965635176	0.0699748031349727	-0.306730360100011	0.759048618965683	0.977677712171545
ENSMUSG00000053646	375	397	202	313	363	377	281	350	284.274488646968	-0.287430976521566	0.198916977509118	-1.44497960968863	0.148463613089272	NA
ENSMUSG00000053647	388	449	345	425	315	421	370	330	365.856170353846	0.168504191496163	0.152931687928096	1.10182653300334	0.270537092900785	0.863131487975178
ENSMUSG00000053654	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053656	198	172	148	149	161	207	169	187	163.652327300116	-0.223152234118523	0.239450713743156	-0.931933885809525	0.351370694160556	NA
ENSMUSG00000053675	1	1	6	3	2	2	1	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053678	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053684	803	727	626	741	708	691	676	590	655.898111903122	0.145071453805452	0.118169318088279	1.22765753541098	0.219575553621759	0.825727274340423
ENSMUSG00000053687	57	50	42	51	52	52	63	61	53.9762245225033	-0.385530121828407	0.390388536041326	-0.98755492601759	0.32337067042306	NA
ENSMUSG00000053693	2	1	0	2	0	0	2	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053695	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053702	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053706	3	8	10	5	3	7	12	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053714	12	7	5	6	9	11	8	11	NA	NA	NA	NA	NA	NA
ENSMUSG00000053716	467	498	322	500	444	465	442	396	410.076783868358	-0.012390958703524	0.153815775801444	-0.0805571381671482	0.935794154156614	0.992837117378685
ENSMUSG00000053719	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053720	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053729	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053730	297	257	240	271	234	247	228	258	249.452554276247	0.102783365254763	0.195142871605157	0.526708274861969	0.598396188366985	NA
ENSMUSG00000053740	10	8	6	6	4	6	10	8	NA	NA	NA	NA	NA	NA
ENSMUSG00000053742	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053746	296	318	202	305	274	249	256	242	248.658157518161	0.0418687177180691	0.189469153798545	0.220979071678266	0.825108728556647	NA
ENSMUSG00000053747	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053749	29	24	18	42	53	47	33	35	31.3471069478883	-0.193939146236705	0.533277669037399	-0.36367385603597	0.716101568299678	NA
ENSMUSG00000053754	7376	6734	5790	6992	5976	6402	6686	5871	6306.3851471754	0.0590216303091964	0.0520460900496172	1.13402621124717	0.256783553406057	0.859015852731397
ENSMUSG00000053765	3	1	6	1	6	9	3	2	NA	NA	NA	NA	NA	NA
ENSMUSG00000053768	7937	7501	5618	7425	6255	6541	7019	6329	6551.03545764638	-0.00760632179380213	0.0495707684709592	-0.153443693297962	0.878048390571528	0.984637484861446
ENSMUSG00000053769	304	263	187	261	237	218	221	213	218.802815566213	0.0665437867416239	0.197602337177069	0.336756071270527	0.736300790760908	NA
ENSMUSG00000053773	0	1	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053774	6459	5472	4529	5753	5755	5469	5990	5108	5308.28366772845	-0.0797318642519088	0.0542418198409657	-1.46993342932959	0.14157978460786	0.747113791085696
ENSMUSG00000053783	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053790	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053797	1	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053799	1861	1710	1292	1721	1460	1605	1545	1524	1511.08939285068	-0.00376875649170425	0.0847317738765306	-0.04447866861841	0.964522855123003	0.995296577576918
ENSMUSG00000053801	1047	907	711	923	778	777	764	724	776.259863111479	0.160903846738694	0.108318940826975	1.48546362723133	0.137421051645097	0.741697526373414
ENSMUSG00000053815	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053819	6517	6048	4842	6251	5284	5359	5658	5368	5498.61884936111	0.0346809479696476	0.0526551808445412	0.658642652316387	0.510125266836881	0.94040742073013
ENSMUSG00000053820	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053821	11	16	3	14	13	9	7	6	NA	NA	NA	NA	NA	NA
ENSMUSG00000053825	1	1	2	0	0	3	3	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053830	23	20	18	27	25	24	24	31	24.8391769254089	-0.281037404319818	0.581300423227786	-0.483463271468653	0.628766832377072	NA
ENSMUSG00000053835	28	40	16	19	13	20	27	21	20.5904487163777	-0.418813698603679	0.630137017332705	-0.664639097662391	0.506281355857113	NA
ENSMUSG00000053838	5843	5433	4327	5532	4800	4907	5170	4696	4902.17102274112	0.0269933700062951	0.0523878967351731	0.515259662794819	0.60637158216351	0.954336765548795
ENSMUSG00000053841	5333	4893	3815	5031	4322	4326	4477	4015	4305.02928445275	0.0850566256941362	0.0556128890562685	1.5294408749036	0.12615518589784	0.717597272267487
ENSMUSG00000053846	4	4	2	4	3	4	2	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053852	1	4	2	5	2	2	3	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000053856	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053861	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053862	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053863	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053868	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053870	2588	2345	1791	2315	1944	2113	2258	2070	2095.10551231985	-0.0489454837838901	0.0706801376962427	-0.692492762170892	0.488627929663828	0.937164781870994
ENSMUSG00000053873	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053877	9819	9407	8067	9332	8337	8188	9236	8416	8737.16510264368	0.0149849310412976	0.0531397369973249	0.281991065218331	0.777950361335378	0.979066707690245
ENSMUSG00000053886	45	53	63	63	71	44	77	54	64.1262476126355	-0.00493803162834876	0.368790116184113	-0.0133898155391006	0.989316792137307	NA
ENSMUSG00000053889	1	3	8	4	3	3	3	3	NA	NA	NA	NA	NA	NA
ENSMUSG00000053896	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000053897	296	203	206	253	268	214	215	207	219.468668153934	0.150404490191513	0.196047365125804	0.767184451038136	0.442971856317388	NA
ENSMUSG00000053898	10649	10157	7641	9996	8674	8832	9432	9015	8965.51404928322	-0.0402132555616416	0.0482963069974583	-0.832636242016556	0.405049912717785	0.91196926254901
ENSMUSG00000053907	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
